Kσd ADM;Kσd obce;Nαzev obce;Kσd MOMC;Nαzev MOMC;Kσd obvodu Prahy;Nαzev obvodu Prahy;Kσd θαsti obce;Nαzev θαsti obce;Kσd ulice;Nαzev ulice;Typ SO;Θνslo domovnν;Θνslo orientaθnν;Znak θνsla orientaθnνho;PSΘ;Souψadnice Y;Souψadnice X;Platν Od
11192551;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;147;;;75125;529269.23;1130673.72;2013-12-06T00:00:00
11192569;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;148;;;75125;529367.19;1130407.73;2013-12-06T00:00:00
11192577;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;149;;;75125;529264.25;1130684.28;2013-12-06T00:00:00
11192585;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;150;;;75125;529257.74;1130699.07;2013-12-06T00:00:00
11192593;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;151;;;75125;529279.95;1130642.65;2013-12-06T00:00:00
11192607;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;152;;;75125;531044.84;1130476.80;2013-12-06T00:00:00
11192615;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;153;;;75125;528850.46;1129933.78;2013-12-06T00:00:00
11192623;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;154;;;75125;529359.62;1130225.41;2013-12-06T00:00:00
11192631;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;155;;;75125;529304.48;1130653.42;2013-12-06T00:00:00
11192640;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;156;;;75125;529291.75;1130675.31;2021-04-15T00:00:00
11192658;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;157;;;75125;529287.55;1130692.18;2013-12-06T00:00:00
11192666;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;158;;;75125;529284.64;1130700.65;2013-12-06T00:00:00
11192674;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;159;;;75125;529278.15;1130717.06;2013-12-06T00:00:00
11192682;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;160;;;75125;529270.22;1130735.18;2013-12-06T00:00:00
11192691;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;161;;;75125;529249.55;1130717.81;2013-12-06T00:00:00
11192704;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;162;;;75125;529238.09;1130070.02;2013-12-06T00:00:00
11192712;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;163;;;75125;529251.03;1130768.52;2013-12-06T00:00:00
11192721;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;164;;;75125;529263.47;1130748.28;2013-12-06T00:00:00
11192739;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;165;;;75125;529258.05;1130784.13;2013-12-06T00:00:00
11192747;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;166;;;75125;529249.74;1130801.12;2013-12-06T00:00:00
11192755;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;167;;;75125;529252.25;1130789.87;2013-12-06T00:00:00
11192763;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;168;;;75125;530363.20;1130106.83;2013-12-06T00:00:00
11192771;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;169;;;75125;530326.10;1130179.03;2013-12-06T00:00:00
11192780;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;170;;;75125;529338.41;1130249.11;2013-12-06T00:00:00
11192798;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;171;;;75125;528651.35;1129798.03;2013-12-06T00:00:00
11192801;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;172;;;75125;531248.43;1129102.81;2013-12-06T00:00:00
11192810;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;173;;;75125;529107.70;1130023.14;2013-12-06T00:00:00
11192828;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;174;;;75125;529726.44;1130365.89;2013-12-06T00:00:00
11192836;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;175;;;75125;531066.26;1130480.79;2013-12-06T00:00:00
11192844;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;176;;;75125;528917.52;1129782.45;2013-12-06T00:00:00
11192852;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;177;;;75125;529133.87;1130202.68;2013-12-06T00:00:00
11192861;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;178;;;75125;528896.17;1130001.44;2013-12-06T00:00:00
11192879;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;179;;;75125;528900.14;1130157.56;2013-12-06T00:00:00
11192887;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;180;;;75125;529652.69;1130408.12;2013-12-06T00:00:00
11192895;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;181;;;75125;529727.06;1130354.27;2013-12-06T00:00:00
11192909;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;182;;;75125;529644.19;1130406.60;2013-12-06T00:00:00
11192917;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;183;;;75125;529654.99;1130353.20;2013-12-06T00:00:00
11192925;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;184;;;75125;529627.35;1130306.12;2013-12-06T00:00:00
11192933;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;185;;;75125;529640.23;1130294.57;2013-12-06T00:00:00
11192941;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;186;;;75125;529669.68;1130313.97;2013-12-06T00:00:00
11192950;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;187;;;75125;529278.20;1130155.85;2013-12-06T00:00:00
11192968;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;188;;;75125;529236.64;1130825.59;2013-12-06T00:00:00
11192976;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;189;;;75125;528627.17;1129760.98;2013-12-06T00:00:00
11192984;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;190;;;75125;528692.62;1129877.34;2013-12-06T00:00:00
11192992;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;192;;;75125;529272.29;1130065.23;2013-12-06T00:00:00
11193000;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;193;;;75125;529728.15;1130343.13;2013-12-06T00:00:00
11193018;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;194;;;75125;530308.23;1130118.01;2013-12-06T00:00:00
11193026;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;195;;;75125;528644.10;1129787.89;2013-12-06T00:00:00
11193034;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;196;;;75125;528737.49;1129857.40;2013-12-06T00:00:00
11193042;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;197;;;75125;528625.55;1129823.85;2013-12-06T00:00:00
11193051;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;198;;;75125;529238.86;1130092.85;2013-12-06T00:00:00
11193069;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;199;;;75125;528642.47;1129838.60;2013-12-06T00:00:00
11193077;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;200;;;75125;528699.77;1129824.77;2013-12-06T00:00:00
11193085;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;201;;;75125;528688.08;1129816.70;2013-12-06T00:00:00
11193093;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;202;;;75125;528672.00;1129802.88;2013-12-06T00:00:00
11193107;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;203;;;75125;530299.25;1130080.41;2013-12-06T00:00:00
11193115;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;205;;;75125;529019.77;1129913.31;2013-12-06T00:00:00
11193123;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;206;;;75125;528649.04;1129847.78;2013-12-06T00:00:00
11193131;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;207;;;75125;529438.64;1130527.39;2013-12-06T00:00:00
11193140;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;208;;;75125;529682.49;1130262.03;2013-12-06T00:00:00
11193158;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;209;;;75125;529319.96;1130642.58;2013-12-06T00:00:00
11193166;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;210;;;75125;528608.36;1129736.30;2018-02-16T00:00:00
11193174;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;211;;;75125;528602.88;1129803.95;2013-12-06T00:00:00
11193182;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;212;;;75125;528612.74;1129812.68;2013-12-06T00:00:00
11193191;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;213;;;75125;529216.48;1130182.68;2013-12-06T00:00:00
11193204;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;214;;;75125;529673.27;1130337.63;2013-12-06T00:00:00
11193212;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;215;;;75125;529233.21;1130191.05;2013-12-06T00:00:00
11193221;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;216;;;75125;529259.28;1130208.47;2013-12-06T00:00:00
11193239;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;217;;;75125;529213.24;1130205.07;2013-12-06T00:00:00
11193247;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;218;;;75125;529203.72;1130220.15;2013-12-06T00:00:00
11193255;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;219;;;75125;529194.72;1130231.79;2013-12-06T00:00:00
11193263;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;220;;;75125;529322.34;1130629.58;2013-12-06T00:00:00
11193271;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;221;;;75125;529184.67;1130245.28;2013-12-06T00:00:00
11193280;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;222;;;75125;529494.95;1130555.95;2013-12-06T00:00:00
11193298;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;223;;;75125;528680.23;1129874.29;2013-12-06T00:00:00
11193301;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;224;;;75125;529227.53;1130235.76;2013-12-06T00:00:00
11193310;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;225;;;75125;529236.85;1130222.94;2013-12-06T00:00:00
11193328;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;226;;;75125;529478.37;1130551.65;2013-12-06T00:00:00
11193336;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;227;;;75125;530314.47;1130035.16;2013-12-06T00:00:00
11193344;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;228;;;75125;529522.55;1130440.25;2021-10-25T00:00:00
11193352;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;229;;;75125;529510.22;1130412.39;2013-12-06T00:00:00
11193361;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;230;;;75125;529472.79;1130425.62;2013-12-06T00:00:00
11193379;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;234;;;75125;529450.65;1130536.44;2013-12-06T00:00:00
11193387;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;235;;;75125;528578.83;1129785.63;2013-12-06T00:00:00
11193395;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;237;;;75125;528888.61;1129740.43;2013-12-06T00:00:00
11193409;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;238;;;75125;531321.60;1128725.28;2013-12-06T00:00:00
11193417;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;239;;;75125;528812.09;1129899.91;2013-12-06T00:00:00
11193433;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;2;;;75125;530126.25;1130471.25;2013-12-06T00:00:00
11193450;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;251;;;75125;530386.97;1129848.14;2013-12-06T00:00:00
11193468;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;5;;;75125;530453.30;1129891.20;2013-12-06T00:00:00
11193484;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;254;;;75125;530394.59;1129880.96;2013-12-06T00:00:00
11193492;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;8;;;75125;530346.94;1129930.63;2013-12-06T00:00:00
11193506;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;9;;;75125;529996.48;1130448.63;2013-12-06T00:00:00
11193514;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;10;;;75125;530528.24;1129817.18;2013-12-06T00:00:00
11193522;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;11;;;75125;530094.11;1130414.32;2013-12-06T00:00:00
11193531;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;12;;;75125;530749.11;1129100.49;2013-12-06T00:00:00
11193549;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;13;;;75125;530706.92;1129816.78;2013-12-06T00:00:00
11193557;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;14;;;75125;530706.62;1129805.96;2013-12-06T00:00:00
11193565;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;15;;;75125;530700.53;1129794.36;2013-12-06T00:00:00
11193573;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;16;;;75125;530930.36;1129636.66;2013-12-06T00:00:00
11193581;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;17;;;75125;531166.90;1128268.76;2013-12-06T00:00:00
11193590;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;18;;;75125;530739.93;1129721.16;2013-12-06T00:00:00
11193603;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;19;;;75125;530071.49;1130400.95;2013-12-06T00:00:00
11193611;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;20;;;75125;530911.36;1129632.04;2013-12-06T00:00:00
11193620;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;21;;;75125;530895.87;1129623.32;2013-12-06T00:00:00
11193638;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;22;;;75125;530699.45;1129830.26;2013-12-06T00:00:00
11193646;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;23;;;75125;530695.90;1129848.14;2013-12-06T00:00:00
11193654;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;24;;;75125;530197.14;1130438.05;2013-12-06T00:00:00
11193662;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;25;;;75125;530178.65;1130434.89;2013-12-06T00:00:00
11193671;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;26;;;75125;530339.51;1129996.98;2013-12-06T00:00:00
11193689;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;27;;;75125;531113.27;1128141.77;2013-12-06T00:00:00
11193697;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;28;;;75125;531129.68;1128165.99;2013-12-06T00:00:00
11193701;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;29;;;75125;530395.90;1129731.04;2013-12-06T00:00:00
11193727;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;31;;;75125;529311.45;1130132.59;2013-12-06T00:00:00
11193735;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;32;;;75125;529345.63;1130161.37;2013-12-06T00:00:00
11193743;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;33;;;75125;530848.64;1130220.40;2013-12-06T00:00:00
11193751;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;34;;;75125;530484.12;1130091.86;2013-12-06T00:00:00
11193760;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;35;;;75125;531130.21;1128177.90;2013-12-06T00:00:00
11193778;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;36;;;75125;531122.93;1128155.67;2013-12-06T00:00:00
11193786;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;37;;;75125;530925.04;1129611.64;2013-12-06T00:00:00
11193794;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;38;;;75125;529133.40;1130020.08;2013-12-06T00:00:00
11193808;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;39;;;75125;529924.24;1130369.64;2013-12-06T00:00:00
11193816;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;40;;;75125;530433.35;1129751.14;2013-12-06T00:00:00
11193824;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;41;;;75125;530425.03;1130150.14;2013-12-06T00:00:00
11193832;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;42;;;75125;530163.16;1130438.12;2013-12-06T00:00:00
11193841;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;43;;;75125;530724.87;1129768.86;2013-12-06T00:00:00
11193859;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;44;;;75125;530729.60;1129749.05;2013-12-06T00:00:00
11193867;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;45;;;75125;530400.99;1129805.53;2013-12-06T00:00:00
11193875;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;46;;;75125;530439.12;1129820.56;2013-12-06T00:00:00
11193883;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;47;;;75125;531112.74;1128124.70;2013-12-06T00:00:00
11193891;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;48;;;75125;529967.46;1130441.03;2013-12-06T00:00:00
11193905;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;49;;;75125;528905.36;1129803.44;2013-12-06T00:00:00
11193930;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;52;;;75125;530384.25;1129749.56;2013-12-06T00:00:00
11193948;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;53;;;75125;530375.72;1130131.50;2013-12-06T00:00:00
11193964;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;55;;;75125;530013.67;1130356.82;2013-12-06T00:00:00
11193972;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;56;;;75125;531140.29;1128191.20;2013-12-06T00:00:00
11193981;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;57;;;75125;530737.70;1129683.81;2013-12-06T00:00:00
11193999;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;58;;;75125;531152.21;1128210.31;2025-05-15T00:00:00
11194014;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;60;;;75125;528931.29;1129792.87;2013-12-06T00:00:00
11194022;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;61;;;75125;530448.37;1129765.97;2013-12-06T00:00:00
11194031;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;62;;;75125;530703.77;1129748.37;2013-12-06T00:00:00
11194049;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;63;;;75125;530350.39;1130026.80;2013-12-06T00:00:00
11194057;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;64;;;75125;529931.27;1130345.54;2013-12-06T00:00:00
11194065;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;65;;;75125;529998.06;1130349.41;2013-12-06T00:00:00
11194073;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;66;;;75125;529696.31;1130226.23;2013-12-06T00:00:00
11194081;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;67;;;75125;529662.70;1130214.49;2013-12-06T00:00:00
11194090;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;275;;;75125;529911.13;1130342.28;2017-06-30T00:00:00
11194103;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;69;;;75125;530702.34;1129653.97;2013-12-06T00:00:00
11194111;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;70;;;75125;530717.69;1129686.48;2013-12-06T00:00:00
11194162;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;75;;;75125;530892.10;1130202.57;2016-12-12T00:00:00
11194171;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;76;;;75125;530722.93;1129669.32;2013-12-06T00:00:00
11194189;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;77;;;75125;530758.75;1129645.77;2013-12-06T00:00:00
11194197;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;78;;;75125;530734.44;1129696.50;2013-12-06T00:00:00
11194201;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;79;;;75125;530671.73;1129884.10;2013-12-06T00:00:00
11194219;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;80;;;75125;530405.38;1129789.12;2013-12-06T00:00:00
11194227;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;81;;;75125;530401.30;1129789.90;2013-12-06T00:00:00
11194235;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;82;;;75125;530725.63;1129640.38;2013-12-06T00:00:00
11194243;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;253;;;75125;530381.82;1129919.56;2013-12-06T00:00:00
11194251;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;84;;;75125;530919.75;1130220.88;2013-12-06T00:00:00
11194260;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;85;;;75125;530922.28;1130196.79;2013-12-06T00:00:00
11194278;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;285;;;75125;530651.30;1130131.00;2016-10-03T00:00:00
11194286;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;87;;;75125;528687.15;1129888.75;2013-12-06T00:00:00
11194294;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;88;;;75125;530403.38;1129831.00;2013-12-06T00:00:00
11194308;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;89;;;75125;530905.09;1130189.48;2013-12-06T00:00:00
25472658;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;91;;;75125;530728.30;1129615.14;2013-12-06T00:00:00
25856430;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;231;;;75125;529470.46;1130493.68;2013-12-06T00:00:00
25856448;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;232;;;75125;529522.66;1130466.50;2013-12-06T00:00:00
26179237;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;204;;;75125;528595.58;1129724.40;2018-02-16T00:00:00
26179245;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;191;;;75125;529941.95;1130444.43;2013-12-06T00:00:00
26179253;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;233;;;75125;529425.26;1130517.85;2013-12-06T00:00:00
26179261;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;68;;;75125;528460.62;1129554.61;2013-12-06T00:00:00
26481707;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;64;;;75125;528990.60;1129902.97;2016-12-12T00:00:00
26513161;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;243;;;75125;529148.16;1130215.65;2013-12-06T00:00:00
26520184;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;241;;;75125;528860.44;1130241.33;2017-12-05T00:00:00
26522705;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;242;;;75125;528914.67;1130121.26;2013-12-06T00:00:00
26536315;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;240;;;75125;530318.97;1130288.13;2013-12-06T00:00:00
26697084;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;244;;;75125;530375.78;1129940.07;2013-12-06T00:00:00
26697092;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;245;;;75125;528859.14;1130101.29;2016-12-12T00:00:00
26697106;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;246;;;75125;528686.81;1129944.42;2013-12-06T00:00:00
26697114;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;63;;;75125;529219.00;1130119.84;2013-12-06T00:00:00
27162320;520420;Veselνθko;;;;;180858;Tupec;;;θ.ev.;90;;;75125;528108.90;1129084.91;2013-12-06T00:00:00
27162338;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.ev.;92;;;75125;530974.43;1129876.41;2013-12-06T00:00:00
27437809;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;250;;;75125;529985.74;1130412.43;2013-12-06T00:00:00
27598209;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;256;;;75125;529112.97;1130182.05;2013-12-06T00:00:00
27712290;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;69;;;75125;528266.40;1129300.16;2013-12-06T00:00:00
27728170;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;258;;;75125;529660.09;1130540.20;2013-12-06T00:00:00
27728188;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;260;;;75125;529666.73;1130503.63;2013-12-06T00:00:00
27728196;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;261;;;75125;528838.20;1130291.55;2013-12-06T00:00:00
27728200;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;262;;;75125;530384.70;1129747.93;2013-12-06T00:00:00
27766438;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;257;;;75125;529661.74;1130560.27;2015-12-28T00:00:00
27856488;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;263;;;75125;529239.89;1130011.04;2013-12-06T00:00:00
27856496;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;264;;;75125;528633.00;1129767.00;2013-12-06T00:00:00
27856500;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;265;;;75125;529759.23;1130319.84;2013-12-06T00:00:00
28022475;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;266;;;75125;530378.60;1129905.53;2016-12-12T00:00:00
28120451;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;270;;;75125;528909.00;1129888.00;2013-12-06T00:00:00
28154479;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;248;;;75125;528611.03;1129894.00;2013-12-06T00:00:00
28154495;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;249;;;75125;529242.69;1130019.79;2013-12-06T00:00:00
28154509;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;252;;;75125;529226.13;1130010.62;2013-12-06T00:00:00
30938937;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;70;;;75125;528513.35;1129592.97;2016-12-12T00:00:00
30938945;520420;Veselνθko;;;;;180858;Tupec;;;θ.ev.;95;;;75125;528113.05;1129104.35;2013-12-06T00:00:00
30938953;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;247;;;75125;531818.41;1129696.55;2013-12-06T00:00:00
40486265;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;267;;;75125;530307.54;1129967.43;2016-12-12T00:00:00
41048440;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;268;;;75125;529641.45;1130483.47;2013-12-06T00:00:00
72832878;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;271;;;75125;528975.72;1129941.56;2014-06-19T00:00:00
72880198;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;272;;;75125;529959.07;1130351.78;2014-07-09T00:00:00
