Kףd ADM;Kףd obce;Nבzev obce;Kףd MOMC;Nבzev MOMC;Kףd obvodu Prahy;Nבzev obvodu Prahy;Kףd טבsti obce;Nבzev טבsti obce;Kףd ulice;Nבzev ulice;Typ SO;ָםslo domovnם;ָםslo orientaטnם;Znak טםsla orientaטnםho;PSָ;Souרadnice Y;Souרadnice X;Platם Od
75507943;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;154;;;59231;628328.36;1115745.97;2016-11-09T00:00:00
76122069;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;161;;;59231;628418.81;1115762.65;2017-04-28T00:00:00
76317978;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;145;;;59231;628545.74;1115785.15;2017-06-22T00:00:00
77695348;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;146;;;59231;628522.46;1115783.88;2017-10-04T00:00:00
77757963;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;156;;;59231;628332.67;1115686.98;2017-10-30T00:00:00
78049377;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;162;;;59231;628380.21;1115754.95;2018-02-23T00:00:00
78055300;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;163;;;59231;628375.25;1115727.49;2018-02-26T00:00:00
79026486;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;150;;;59231;628401.89;1115796.92;2019-01-07T00:00:00
79083285;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;165;;;59231;628653.19;1115208.83;2019-01-23T00:00:00
79639925;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;153;;;59231;628354.83;1115763.89;2019-08-05T00:00:00
79847307;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;166;;;59231;628378.99;1115478.09;2019-12-04T00:00:00
80141421;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;140;;;59231;628460.24;1115749.31;2019-12-04T00:00:00
80331203;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;167;;;59231;628346.88;1115251.56;2020-02-03T00:00:00
82124205;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;169;;;59231;628064.16;1115046.53;2021-09-20T00:00:00
82342083;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;141;;;59231;628498.53;1115746.04;2021-12-14T00:00:00
84666161;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;172;;;59231;628453.52;1115548.05;2023-01-03T00:00:00
85062812;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;176;;;59231;628695.21;1115335.23;2023-03-28T00:00:00
85191604;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;170;;;59231;628344.43;1115652.33;2023-05-18T00:00:00
85230332;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;177;;;59231;628159.73;1115077.80;2023-05-22T00:00:00
85289159;597147;Zubרם;;;;;193739;Zubרם;;;ט.ev.;70;;;59231;628522.80;1115272.83;2023-06-13T00:00:00
85661465;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;168;;;59231;628316.73;1115137.73;2023-10-16T00:00:00
86353811;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;178;;;59231;628322.69;1115489.03;2024-07-15T00:00:00
87022826;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;175;;;59231;628715.84;1115350.38;2025-05-12T00:00:00
87243407;597147;Zubרם;;;;;193739;Zubרם;;;ט.p.;179;;;59231;628151.88;1114900.04;2025-08-21T00:00:00
